Målepunkt id,Fra dato,Til dato,Mængde,Måleenhed
571313115103364037,14-08-2018 kl. 22,14-08-2018 kl. 23,0.179,kWh
571313115103364037,14-08-2018 kl. 21,14-08-2018 kl. 22,0.177,kWh
571313115103364037,14-08-2018 kl. 20,14-08-2018 kl. 21,0.241,kWh
571313115103364037,14-08-2018 kl. 19,14-08-2018 kl. 20,0.936,kWh
571313115103364037,14-08-2018 kl. 18,14-08-2018 kl. 19,0.21,kWh
571313115103364037,14-08-2018 kl. 17,14-08-2018 kl. 18,0.15,kWh
571313115103364037,14-08-2018 kl. 16,14-08-2018 kl. 17,0.155,kWh
571313115103364037,14-08-2018 kl. 15,14-08-2018 kl. 16,0.164,kWh
571313115103364037,14-08-2018 kl. 14,14-08-2018 kl. 15,0.175,kWh
571313115103364037,14-08-2018 kl. 13,14-08-2018 kl. 14,0.281,kWh
571313115103364037,14-08-2018 kl. 12,14-08-2018 kl. 13,0.143,kWh
571313115103364037,14-08-2018 kl. 11,14-08-2018 kl. 12,0.078,kWh
571313115103364037,14-08-2018 kl. 10,14-08-2018 kl. 11,0.077,kWh
571313115103364037,14-08-2018 kl. 09,14-08-2018 kl. 10,0.083,kWh
571313115103364037,14-08-2018 kl. 08,14-08-2018 kl. 09,0.083,kWh
571313115103364037,14-08-2018 kl. 07,14-08-2018 kl. 08,0.084,kWh
571313115103364037,14-08-2018 kl. 06,14-08-2018 kl. 07,0.085,kWh
571313115103364037,14-08-2018 kl. 05,14-08-2018 kl. 06,0.088,kWh
571313115103364037,14-08-2018 kl. 04,14-08-2018 kl. 05,0.086,kWh
571313115103364037,14-08-2018 kl. 03,14-08-2018 kl. 04,0.075,kWh
571313115103364037,14-08-2018 kl. 02,14-08-2018 kl. 03,0.075,kWh
571313115103364037,14-08-2018 kl. 01,14-08-2018 kl. 02,0.146,kWh
571313115103364037,14-08-2018 kl. 00,14-08-2018 kl. 01,0.172,kWh
571313115103364037,13-08-2018 kl. 23,14-08-2018 kl. 00,0.145,kWh
571313115103364037,13-08-2018 kl. 22,13-08-2018 kl. 23,0.142,kWh
571313115103364037,13-08-2018 kl. 21,13-08-2018 kl. 22,0.14,kWh
571313115103364037,13-08-2018 kl. 20,13-08-2018 kl. 21,0.291,kWh
571313115103364037,13-08-2018 kl. 19,13-08-2018 kl. 20,0.367,kWh
571313115103364037,13-08-2018 kl. 18,13-08-2018 kl. 19,0.362,kWh
571313115103364037,13-08-2018 kl. 17,13-08-2018 kl. 18,0.244,kWh
571313115103364037,13-08-2018 kl. 16,13-08-2018 kl. 17,0.213,kWh
571313115103364037,13-08-2018 kl. 15,13-08-2018 kl. 16,0.161,kWh
571313115103364037,13-08-2018 kl. 14,13-08-2018 kl. 15,0.214,kWh
571313115103364037,13-08-2018 kl. 13,13-08-2018 kl. 14,0.232,kWh
571313115103364037,13-08-2018 kl. 12,13-08-2018 kl. 13,0.105,kWh
571313115103364037,13-08-2018 kl. 11,13-08-2018 kl. 12,0.068,kWh
571313115103364037,13-08-2018 kl. 10,13-08-2018 kl. 11,0.072,kWh
571313115103364037,13-08-2018 kl. 09,13-08-2018 kl. 10,0.072,kWh
571313115103364037,13-08-2018 kl. 08,13-08-2018 kl. 09,0.117,kWh
571313115103364037,13-08-2018 kl. 07,13-08-2018 kl. 08,0.114,kWh
571313115103364037,13-08-2018 kl. 06,13-08-2018 kl. 07,0.111,kWh
571313115103364037,13-08-2018 kl. 05,13-08-2018 kl. 06,0.072,kWh
571313115103364037,13-08-2018 kl. 04,13-08-2018 kl. 05,0.072,kWh
571313115103364037,13-08-2018 kl. 03,13-08-2018 kl. 04,0.072,kWh
571313115103364037,13-08-2018 kl. 02,13-08-2018 kl. 03,0.075,kWh
571313115103364037,13-08-2018 kl. 01,13-08-2018 kl. 02,0.077,kWh
571313115103364037,13-08-2018 kl. 00,13-08-2018 kl. 01,0.084,kWh
571313115103364037,12-08-2018 kl. 23,13-08-2018 kl. 00,0.152,kWh
571313115103364037,12-08-2018 kl. 22,12-08-2018 kl. 23,0.334,kWh
571313115103364037,12-08-2018 kl. 21,12-08-2018 kl. 22,0.263,kWh
571313115103364037,12-08-2018 kl. 20,12-08-2018 kl. 21,0.186,kWh
571313115103364037,12-08-2018 kl. 19,12-08-2018 kl. 20,0.274,kWh
571313115103364037,12-08-2018 kl. 18,12-08-2018 kl. 19,0.286,kWh
571313115103364037,12-08-2018 kl. 17,12-08-2018 kl. 18,0.231,kWh
571313115103364037,12-08-2018 kl. 16,12-08-2018 kl. 17,0.195,kWh
571313115103364037,12-08-2018 kl. 15,12-08-2018 kl. 16,0.203,kWh
571313115103364037,12-08-2018 kl. 14,12-08-2018 kl. 15,0.207,kWh
571313115103364037,12-08-2018 kl. 13,12-08-2018 kl. 14,0.12,kWh
571313115103364037,12-08-2018 kl. 12,12-08-2018 kl. 13,0.075,kWh
571313115103364037,12-08-2018 kl. 11,12-08-2018 kl. 12,0.071,kWh
571313115103364037,12-08-2018 kl. 10,12-08-2018 kl. 11,0.072,kWh
571313115103364037,12-08-2018 kl. 09,12-08-2018 kl. 10,0.072,kWh
571313115103364037,12-08-2018 kl. 08,12-08-2018 kl. 09,0.124,kWh
571313115103364037,12-08-2018 kl. 07,12-08-2018 kl. 08,0.074,kWh
571313115103364037,12-08-2018 kl. 06,12-08-2018 kl. 07,0.074,kWh
571313115103364037,12-08-2018 kl. 05,12-08-2018 kl. 06,0.074,kWh
571313115103364037,12-08-2018 kl. 04,12-08-2018 kl. 05,0.075,kWh
571313115103364037,12-08-2018 kl. 03,12-08-2018 kl. 04,0.076,kWh
571313115103364037,12-08-2018 kl. 02,12-08-2018 kl. 03,0.076,kWh
571313115103364037,12-08-2018 kl. 01,12-08-2018 kl. 02,0.078,kWh
571313115103364037,12-08-2018 kl. 00,12-08-2018 kl. 01,0.112,kWh
571313115103364037,11-08-2018 kl. 23,12-08-2018 kl. 00,0.301,kWh
571313115103364037,11-08-2018 kl. 22,11-08-2018 kl. 23,0.255,kWh
571313115103364037,11-08-2018 kl. 21,11-08-2018 kl. 22,0.196,kWh
571313115103364037,11-08-2018 kl. 20,11-08-2018 kl. 21,0.244,kWh
571313115103364037,11-08-2018 kl. 19,11-08-2018 kl. 20,0.23,kWh
571313115103364037,11-08-2018 kl. 18,11-08-2018 kl. 19,0.214,kWh
571313115103364037,11-08-2018 kl. 17,11-08-2018 kl. 18,0.234,kWh
571313115103364037,11-08-2018 kl. 16,11-08-2018 kl. 17,0.173,kWh
571313115103364037,11-08-2018 kl. 15,11-08-2018 kl. 16,0.165,kWh
571313115103364037,11-08-2018 kl. 14,11-08-2018 kl. 15,0.069,kWh
571313115103364037,11-08-2018 kl. 13,11-08-2018 kl. 14,0.069,kWh
571313115103364037,11-08-2018 kl. 12,11-08-2018 kl. 13,0.07,kWh
571313115103364037,11-08-2018 kl. 11,11-08-2018 kl. 12,0.115,kWh
571313115103364037,11-08-2018 kl. 10,11-08-2018 kl. 11,0.123,kWh
571313115103364037,11-08-2018 kl. 09,11-08-2018 kl. 10,0.275,kWh
571313115103364037,11-08-2018 kl. 08,11-08-2018 kl. 09,0.106,kWh
571313115103364037,11-08-2018 kl. 07,11-08-2018 kl. 08,0.105,kWh
571313115103364037,11-08-2018 kl. 06,11-08-2018 kl. 07,0.071,kWh
571313115103364037,11-08-2018 kl. 05,11-08-2018 kl. 06,0.107,kWh
571313115103364037,11-08-2018 kl. 04,11-08-2018 kl. 05,0.125,kWh
571313115103364037,11-08-2018 kl. 03,11-08-2018 kl. 04,0.101,kWh
571313115103364037,11-08-2018 kl. 02,11-08-2018 kl. 03,0.082,kWh
571313115103364037,11-08-2018 kl. 01,11-08-2018 kl. 02,0.123,kWh
571313115103364037,11-08-2018 kl. 00,11-08-2018 kl. 01,0.163,kWh
571313115103364037,10-08-2018 kl. 23,11-08-2018 kl. 00,0.245,kWh
571313115103364037,10-08-2018 kl. 22,10-08-2018 kl. 23,0.819,kWh
571313115103364037,10-08-2018 kl. 21,10-08-2018 kl. 22,0.187,kWh
571313115103364037,10-08-2018 kl. 20,10-08-2018 kl. 21,0.206,kWh
571313115103364037,10-08-2018 kl. 19,10-08-2018 kl. 20,0.194,kWh
571313115103364037,10-08-2018 kl. 18,10-08-2018 kl. 19,0.199,kWh
571313115103364037,10-08-2018 kl. 17,10-08-2018 kl. 18,0.201,kWh
571313115103364037,10-08-2018 kl. 16,10-08-2018 kl. 17,0.161,kWh
571313115103364037,10-08-2018 kl. 15,10-08-2018 kl. 16,0.2,kWh
571313115103364037,10-08-2018 kl. 14,10-08-2018 kl. 15,0.186,kWh
571313115103364037,10-08-2018 kl. 13,10-08-2018 kl. 14,0.184,kWh
571313115103364037,10-08-2018 kl. 12,10-08-2018 kl. 13,0.184,kWh
571313115103364037,10-08-2018 kl. 11,10-08-2018 kl. 12,0.175,kWh
571313115103364037,10-08-2018 kl. 10,10-08-2018 kl. 11,0.093,kWh
571313115103364037,10-08-2018 kl. 09,10-08-2018 kl. 10,0.12,kWh
571313115103364037,10-08-2018 kl. 08,10-08-2018 kl. 09,0.09,kWh
571313115103364037,10-08-2018 kl. 07,10-08-2018 kl. 08,0.093,kWh
571313115103364037,10-08-2018 kl. 06,10-08-2018 kl. 07,0.124,kWh
571313115103364037,10-08-2018 kl. 05,10-08-2018 kl. 06,0.092,kWh
571313115103364037,10-08-2018 kl. 04,10-08-2018 kl. 05,0.118,kWh
571313115103364037,10-08-2018 kl. 03,10-08-2018 kl. 04,0.1,kWh
571313115103364037,10-08-2018 kl. 02,10-08-2018 kl. 03,0.127,kWh
571313115103364037,10-08-2018 kl. 01,10-08-2018 kl. 02,0.181,kWh
571313115103364037,10-08-2018 kl. 00,10-08-2018 kl. 01,0.282,kWh
571313115103364037,09-08-2018 kl. 23,10-08-2018 kl. 00,0.994,kWh
571313115103364037,09-08-2018 kl. 22,09-08-2018 kl. 23,0.248,kWh
571313115103364037,09-08-2018 kl. 21,09-08-2018 kl. 22,0.207,kWh
571313115103364037,09-08-2018 kl. 20,09-08-2018 kl. 21,0.174,kWh
571313115103364037,09-08-2018 kl. 19,09-08-2018 kl. 20,0.128,kWh
571313115103364037,09-08-2018 kl. 18,09-08-2018 kl. 19,0.076,kWh
571313115103364037,09-08-2018 kl. 17,09-08-2018 kl. 18,0.089,kWh
571313115103364037,09-08-2018 kl. 16,09-08-2018 kl. 17,0.079,kWh
571313115103364037,09-08-2018 kl. 15,09-08-2018 kl. 16,0.07,kWh
571313115103364037,09-08-2018 kl. 14,09-08-2018 kl. 15,0.069,kWh
571313115103364037,09-08-2018 kl. 13,09-08-2018 kl. 14,0.07,kWh
571313115103364037,09-08-2018 kl. 12,09-08-2018 kl. 13,0.085,kWh
571313115103364037,09-08-2018 kl. 11,09-08-2018 kl. 12,0.086,kWh
571313115103364037,09-08-2018 kl. 10,09-08-2018 kl. 11,0.117,kWh
571313115103364037,09-08-2018 kl. 09,09-08-2018 kl. 10,0.072,kWh
571313115103364037,09-08-2018 kl. 08,09-08-2018 kl. 09,0.07,kWh
571313115103364037,09-08-2018 kl. 07,09-08-2018 kl. 08,0.071,kWh
571313115103364037,09-08-2018 kl. 06,09-08-2018 kl. 07,0.089,kWh
571313115103364037,09-08-2018 kl. 05,09-08-2018 kl. 06,0.083,kWh
571313115103364037,09-08-2018 kl. 04,09-08-2018 kl. 05,0.071,kWh
571313115103364037,09-08-2018 kl. 03,09-08-2018 kl. 04,0.071,kWh
571313115103364037,09-08-2018 kl. 02,09-08-2018 kl. 03,0.072,kWh
571313115103364037,09-08-2018 kl. 01,09-08-2018 kl. 02,0.092,kWh
571313115103364037,09-08-2018 kl. 00,09-08-2018 kl. 01,0.081,kWh
571313115103364037,08-08-2018 kl. 23,09-08-2018 kl. 00,0.071,kWh
571313115103364037,08-08-2018 kl. 22,08-08-2018 kl. 23,0.071,kWh
571313115103364037,08-08-2018 kl. 21,08-08-2018 kl. 22,0.093,kWh
571313115103364037,08-08-2018 kl. 20,08-08-2018 kl. 21,0.079,kWh
571313115103364037,08-08-2018 kl. 19,08-08-2018 kl. 20,0.109,kWh
571313115103364037,08-08-2018 kl. 18,08-08-2018 kl. 19,0.154,kWh
571313115103364037,08-08-2018 kl. 17,08-08-2018 kl. 18,0.201,kWh
571313115103364037,08-08-2018 kl. 16,08-08-2018 kl. 17,0.282,kWh
571313115103364037,08-08-2018 kl. 15,08-08-2018 kl. 16,0.187,kWh
571313115103364037,08-08-2018 kl. 14,08-08-2018 kl. 15,0.261,kWh
571313115103364037,08-08-2018 kl. 13,08-08-2018 kl. 14,0.207,kWh
571313115103364037,08-08-2018 kl. 12,08-08-2018 kl. 13,0.237,kWh
571313115103364037,08-08-2018 kl. 11,08-08-2018 kl. 12,0.312,kWh
571313115103364037,08-08-2018 kl. 10,08-08-2018 kl. 11,0.091,kWh
571313115103364037,08-08-2018 kl. 09,08-08-2018 kl. 10,0.097,kWh
571313115103364037,08-08-2018 kl. 08,08-08-2018 kl. 09,0.107,kWh
571313115103364037,08-08-2018 kl. 07,08-08-2018 kl. 08,0.098,kWh
571313115103364037,08-08-2018 kl. 06,08-08-2018 kl. 07,0.09,kWh
571313115103364037,08-08-2018 kl. 05,08-08-2018 kl. 06,0.093,kWh
571313115103364037,08-08-2018 kl. 04,08-08-2018 kl. 05,0.125,kWh
571313115103364037,08-08-2018 kl. 03,08-08-2018 kl. 04,0.145,kWh
571313115103364037,08-08-2018 kl. 02,08-08-2018 kl. 03,0.102,kWh
571313115103364037,08-08-2018 kl. 01,08-08-2018 kl. 02,0.241,kWh
571313115103364037,08-08-2018 kl. 00,08-08-2018 kl. 01,0.255,kWh
571313115103364037,07-08-2018 kl. 23,08-08-2018 kl. 00,0.217,kWh
571313115103364037,07-08-2018 kl. 22,07-08-2018 kl. 23,0.194,kWh
571313115103364037,07-08-2018 kl. 21,07-08-2018 kl. 22,0.231,kWh
571313115103364037,07-08-2018 kl. 20,07-08-2018 kl. 21,0.173,kWh
571313115103364037,07-08-2018 kl. 19,07-08-2018 kl. 20,0.185,kWh
571313115103364037,07-08-2018 kl. 18,07-08-2018 kl. 19,0.164,kWh
571313115103364037,07-08-2018 kl. 17,07-08-2018 kl. 18,0.207,kWh
571313115103364037,07-08-2018 kl. 16,07-08-2018 kl. 17,0.206,kWh
571313115103364037,07-08-2018 kl. 15,07-08-2018 kl. 16,0.218,kWh
571313115103364037,07-08-2018 kl. 14,07-08-2018 kl. 15,0.224,kWh
571313115103364037,07-08-2018 kl. 13,07-08-2018 kl. 14,0.263,kWh
571313115103364037,07-08-2018 kl. 12,07-08-2018 kl. 13,0.22,kWh
571313115103364037,07-08-2018 kl. 11,07-08-2018 kl. 12,0.199,kWh
571313115103364037,07-08-2018 kl. 10,07-08-2018 kl. 11,0.159,kWh
571313115103364037,07-08-2018 kl. 09,07-08-2018 kl. 10,0.074,kWh
571313115103364037,07-08-2018 kl. 08,07-08-2018 kl. 09,0.098,kWh
571313115103364037,07-08-2018 kl. 07,07-08-2018 kl. 08,0.098,kWh
571313115103364037,07-08-2018 kl. 06,07-08-2018 kl. 07,0.099,kWh
571313115103364037,07-08-2018 kl. 05,07-08-2018 kl. 06,0.108,kWh
571313115103364037,07-08-2018 kl. 04,07-08-2018 kl. 05,0.112,kWh
571313115103364037,07-08-2018 kl. 03,07-08-2018 kl. 04,0.114,kWh
571313115103364037,07-08-2018 kl. 02,07-08-2018 kl. 03,0.123,kWh
571313115103364037,07-08-2018 kl. 01,07-08-2018 kl. 02,0.379,kWh
571313115103364037,07-08-2018 kl. 00,07-08-2018 kl. 01,0.242,kWh
571313115103364037,06-08-2018 kl. 23,07-08-2018 kl. 00,0.217,kWh
571313115103364037,06-08-2018 kl. 22,06-08-2018 kl. 23,0.203,kWh
571313115103364037,06-08-2018 kl. 21,06-08-2018 kl. 22,0.194,kWh
571313115103364037,06-08-2018 kl. 20,06-08-2018 kl. 21,0.159,kWh
571313115103364037,06-08-2018 kl. 19,06-08-2018 kl. 20,0.157,kWh
571313115103364037,06-08-2018 kl. 18,06-08-2018 kl. 19,0.158,kWh
571313115103364037,06-08-2018 kl. 17,06-08-2018 kl. 18,0.153,kWh
571313115103364037,06-08-2018 kl. 16,06-08-2018 kl. 17,0.173,kWh
571313115103364037,06-08-2018 kl. 15,06-08-2018 kl. 16,0.181,kWh
571313115103364037,06-08-2018 kl. 14,06-08-2018 kl. 15,0.163,kWh
571313115103364037,06-08-2018 kl. 13,06-08-2018 kl. 14,0.079,kWh
571313115103364037,06-08-2018 kl. 12,06-08-2018 kl. 13,0.067,kWh
571313115103364037,06-08-2018 kl. 11,06-08-2018 kl. 12,0.068,kWh
571313115103364037,06-08-2018 kl. 10,06-08-2018 kl. 11,0.068,kWh
571313115103364037,06-08-2018 kl. 09,06-08-2018 kl. 10,0.069,kWh
571313115103364037,06-08-2018 kl. 08,06-08-2018 kl. 09,0.069,kWh
571313115103364037,06-08-2018 kl. 07,06-08-2018 kl. 08,0.069,kWh
571313115103364037,06-08-2018 kl. 06,06-08-2018 kl. 07,0.079,kWh
571313115103364037,06-08-2018 kl. 05,06-08-2018 kl. 06,0.093,kWh
571313115103364037,06-08-2018 kl. 04,06-08-2018 kl. 05,0.115,kWh
571313115103364037,06-08-2018 kl. 03,06-08-2018 kl. 04,0.075,kWh
571313115103364037,06-08-2018 kl. 02,06-08-2018 kl. 03,0.069,kWh
571313115103364037,06-08-2018 kl. 01,06-08-2018 kl. 02,0.07,kWh
571313115103364037,06-08-2018 kl. 00,06-08-2018 kl. 01,0.071,kWh
571313115103364037,05-08-2018 kl. 23,06-08-2018 kl. 00,0.072,kWh
571313115103364037,05-08-2018 kl. 22,05-08-2018 kl. 23,0.085,kWh
571313115103364037,05-08-2018 kl. 21,05-08-2018 kl. 22,0.084,kWh
571313115103364037,05-08-2018 kl. 20,05-08-2018 kl. 21,0.07,kWh
571313115103364037,05-08-2018 kl. 19,05-08-2018 kl. 20,0.07,kWh
571313115103364037,05-08-2018 kl. 18,05-08-2018 kl. 19,0.104,kWh
571313115103364037,05-08-2018 kl. 17,05-08-2018 kl. 18,0.283,kWh
571313115103364037,05-08-2018 kl. 16,05-08-2018 kl. 17,0.195,kWh
571313115103364037,05-08-2018 kl. 15,05-08-2018 kl. 16,0.422,kWh
571313115103364037,05-08-2018 kl. 14,05-08-2018 kl. 15,0.246,kWh
571313115103364037,05-08-2018 kl. 13,05-08-2018 kl. 14,0.29,kWh
571313115103364037,05-08-2018 kl. 12,05-08-2018 kl. 13,0.208,kWh
571313115103364037,05-08-2018 kl. 11,05-08-2018 kl. 12,0.129,kWh
571313115103364037,05-08-2018 kl. 10,05-08-2018 kl. 11,0.099,kWh
571313115103364037,05-08-2018 kl. 09,05-08-2018 kl. 10,0.095,kWh
571313115103364037,05-08-2018 kl. 08,05-08-2018 kl. 09,0.095,kWh
571313115103364037,05-08-2018 kl. 07,05-08-2018 kl. 08,0.092,kWh
571313115103364037,05-08-2018 kl. 06,05-08-2018 kl. 07,0.091,kWh
571313115103364037,05-08-2018 kl. 05,05-08-2018 kl. 06,0.09,kWh
571313115103364037,05-08-2018 kl. 04,05-08-2018 kl. 05,0.092,kWh
571313115103364037,05-08-2018 kl. 03,05-08-2018 kl. 04,0.093,kWh
571313115103364037,05-08-2018 kl. 02,05-08-2018 kl. 03,0.116,kWh
571313115103364037,05-08-2018 kl. 01,05-08-2018 kl. 02,0.173,kWh
571313115103364037,05-08-2018 kl. 00,05-08-2018 kl. 01,0.155,kWh
571313115103364037,04-08-2018 kl. 23,05-08-2018 kl. 00,0.161,kWh
571313115103364037,04-08-2018 kl. 22,04-08-2018 kl. 23,0.243,kWh
571313115103364037,04-08-2018 kl. 21,04-08-2018 kl. 22,0.23,kWh
571313115103364037,04-08-2018 kl. 20,04-08-2018 kl. 21,1.265,kWh
571313115103364037,04-08-2018 kl. 19,04-08-2018 kl. 20,0.185,kWh
571313115103364037,04-08-2018 kl. 18,04-08-2018 kl. 19,0.201,kWh
571313115103364037,04-08-2018 kl. 17,04-08-2018 kl. 18,0.197,kWh
571313115103364037,04-08-2018 kl. 16,04-08-2018 kl. 17,0.18,kWh
571313115103364037,04-08-2018 kl. 15,04-08-2018 kl. 16,0.235,kWh
571313115103364037,04-08-2018 kl. 14,04-08-2018 kl. 15,0.455,kWh
571313115103364037,04-08-2018 kl. 13,04-08-2018 kl. 14,0.183,kWh
571313115103364037,04-08-2018 kl. 12,04-08-2018 kl. 13,0.262,kWh
571313115103364037,04-08-2018 kl. 11,04-08-2018 kl. 12,0.176,kWh
571313115103364037,04-08-2018 kl. 10,04-08-2018 kl. 11,0.178,kWh
571313115103364037,04-08-2018 kl. 09,04-08-2018 kl. 10,0.092,kWh
571313115103364037,04-08-2018 kl. 08,04-08-2018 kl. 09,0.092,kWh
571313115103364037,04-08-2018 kl. 07,04-08-2018 kl. 08,0.124,kWh
571313115103364037,04-08-2018 kl. 06,04-08-2018 kl. 07,0.145,kWh
571313115103364037,04-08-2018 kl. 05,04-08-2018 kl. 06,0.092,kWh
571313115103364037,04-08-2018 kl. 04,04-08-2018 kl. 05,0.108,kWh
571313115103364037,04-08-2018 kl. 03,04-08-2018 kl. 04,0.109,kWh
571313115103364037,04-08-2018 kl. 02,04-08-2018 kl. 03,0.104,kWh
571313115103364037,04-08-2018 kl. 01,04-08-2018 kl. 02,0.248,kWh
571313115103364037,04-08-2018 kl. 00,04-08-2018 kl. 01,0.336,kWh
571313115103364037,03-08-2018 kl. 23,04-08-2018 kl. 00,0.224,kWh
571313115103364037,03-08-2018 kl. 22,03-08-2018 kl. 23,0.462,kWh
571313115103364037,03-08-2018 kl. 21,03-08-2018 kl. 22,1.042,kWh
571313115103364037,03-08-2018 kl. 20,03-08-2018 kl. 21,0.218,kWh
571313115103364037,03-08-2018 kl. 19,03-08-2018 kl. 20,0.217,kWh
571313115103364037,03-08-2018 kl. 18,03-08-2018 kl. 19,0.217,kWh
571313115103364037,03-08-2018 kl. 17,03-08-2018 kl. 18,0.225,kWh
571313115103364037,03-08-2018 kl. 16,03-08-2018 kl. 17,0.223,kWh
571313115103364037,03-08-2018 kl. 15,03-08-2018 kl. 16,0.208,kWh
571313115103364037,03-08-2018 kl. 14,03-08-2018 kl. 15,0.184,kWh
571313115103364037,03-08-2018 kl. 13,03-08-2018 kl. 14,0.205,kWh
571313115103364037,03-08-2018 kl. 12,03-08-2018 kl. 13,0.207,kWh
571313115103364037,03-08-2018 kl. 11,03-08-2018 kl. 12,0.172,kWh
571313115103364037,03-08-2018 kl. 10,03-08-2018 kl. 11,0.173,kWh
571313115103364037,03-08-2018 kl. 09,03-08-2018 kl. 10,0.119,kWh
571313115103364037,03-08-2018 kl. 08,03-08-2018 kl. 09,0.103,kWh
571313115103364037,03-08-2018 kl. 07,03-08-2018 kl. 08,0.112,kWh
571313115103364037,03-08-2018 kl. 06,03-08-2018 kl. 07,0.109,kWh
571313115103364037,03-08-2018 kl. 05,03-08-2018 kl. 06,0.111,kWh
571313115103364037,03-08-2018 kl. 04,03-08-2018 kl. 05,0.144,kWh
571313115103364037,03-08-2018 kl. 03,03-08-2018 kl. 04,0.158,kWh
571313115103364037,03-08-2018 kl. 02,03-08-2018 kl. 03,0.145,kWh
571313115103364037,03-08-2018 kl. 01,03-08-2018 kl. 02,0.438,kWh
571313115103364037,03-08-2018 kl. 00,03-08-2018 kl. 01,0.292,kWh
571313115103364037,02-08-2018 kl. 23,03-08-2018 kl. 00,0.284,kWh
571313115103364037,02-08-2018 kl. 22,02-08-2018 kl. 23,0.231,kWh
571313115103364037,02-08-2018 kl. 21,02-08-2018 kl. 22,0.157,kWh
571313115103364037,02-08-2018 kl. 20,02-08-2018 kl. 21,0.147,kWh
571313115103364037,02-08-2018 kl. 19,02-08-2018 kl. 20,0.177,kWh
571313115103364037,02-08-2018 kl. 18,02-08-2018 kl. 19,0.224,kWh
571313115103364037,02-08-2018 kl. 17,02-08-2018 kl. 18,0.209,kWh
571313115103364037,02-08-2018 kl. 16,02-08-2018 kl. 17,0.213,kWh
571313115103364037,02-08-2018 kl. 15,02-08-2018 kl. 16,0.227,kWh
571313115103364037,02-08-2018 kl. 14,02-08-2018 kl. 15,0.205,kWh
571313115103364037,02-08-2018 kl. 13,02-08-2018 kl. 14,0.246,kWh
571313115103364037,02-08-2018 kl. 12,02-08-2018 kl. 13,0.176,kWh
571313115103364037,02-08-2018 kl. 11,02-08-2018 kl. 12,0.085,kWh
571313115103364037,02-08-2018 kl. 10,02-08-2018 kl. 11,0.102,kWh
571313115103364037,02-08-2018 kl. 09,02-08-2018 kl. 10,0.104,kWh
571313115103364037,02-08-2018 kl. 08,02-08-2018 kl. 09,0.104,kWh
571313115103364037,02-08-2018 kl. 07,02-08-2018 kl. 08,0.104,kWh
571313115103364037,02-08-2018 kl. 06,02-08-2018 kl. 07,0.114,kWh
571313115103364037,02-08-2018 kl. 05,02-08-2018 kl. 06,0.116,kWh
571313115103364037,02-08-2018 kl. 04,02-08-2018 kl. 05,0.104,kWh
571313115103364037,02-08-2018 kl. 03,02-08-2018 kl. 04,0.066,kWh
571313115103364037,02-08-2018 kl. 02,02-08-2018 kl. 03,0.077,kWh
571313115103364037,02-08-2018 kl. 01,02-08-2018 kl. 02,0.084,kWh
571313115103364037,02-08-2018 kl. 00,02-08-2018 kl. 01,0.066,kWh
571313115103364037,01-08-2018 kl. 23,02-08-2018 kl. 00,0.096,kWh
571313115103364037,01-08-2018 kl. 22,01-08-2018 kl. 23,0.105,kWh
571313115103364037,01-08-2018 kl. 21,01-08-2018 kl. 22,0.229,kWh
571313115103364037,01-08-2018 kl. 20,01-08-2018 kl. 21,1.292,kWh
571313115103364037,01-08-2018 kl. 19,01-08-2018 kl. 20,0.272,kWh
571313115103364037,01-08-2018 kl. 18,01-08-2018 kl. 19,0.224,kWh
571313115103364037,01-08-2018 kl. 17,01-08-2018 kl. 18,0.121,kWh
571313115103364037,01-08-2018 kl. 16,01-08-2018 kl. 17,0.099,kWh
571313115103364037,01-08-2018 kl. 15,01-08-2018 kl. 16,0.078,kWh
571313115103364037,01-08-2018 kl. 14,01-08-2018 kl. 15,0.086,kWh
571313115103364037,01-08-2018 kl. 13,01-08-2018 kl. 14,0.06,kWh
571313115103364037,01-08-2018 kl. 12,01-08-2018 kl. 13,0.061,kWh
571313115103364037,01-08-2018 kl. 11,01-08-2018 kl. 12,0.092,kWh
571313115103364037,01-08-2018 kl. 10,01-08-2018 kl. 11,0.061,kWh
571313115103364037,01-08-2018 kl. 09,01-08-2018 kl. 10,0.096,kWh
571313115103364037,01-08-2018 kl. 08,01-08-2018 kl. 09,0.096,kWh
571313115103364037,01-08-2018 kl. 07,01-08-2018 kl. 08,0.074,kWh
571313115103364037,01-08-2018 kl. 06,01-08-2018 kl. 07,0.062,kWh
571313115103364037,01-08-2018 kl. 05,01-08-2018 kl. 06,0.07,kWh
571313115103364037,01-08-2018 kl. 04,01-08-2018 kl. 05,0.083,kWh
571313115103364037,01-08-2018 kl. 03,01-08-2018 kl. 04,0.061,kWh
571313115103364037,01-08-2018 kl. 02,01-08-2018 kl. 03,0.072,kWh
571313115103364037,01-08-2018 kl. 01,01-08-2018 kl. 02,0.083,kWh
571313115103364037,01-08-2018 kl. 00,01-08-2018 kl. 01,0.061,kWh
571313115103364037,01-10-2018 kl. 23,02-10-2018 kl. 00,0.141,kWh
571313115103364037,01-10-2018 kl. 22,01-10-2018 kl. 23,0.246,kWh
571313115103364037,01-10-2018 kl. 21,01-10-2018 kl. 22,0.531,kWh
571313115103364037,01-10-2018 kl. 20,01-10-2018 kl. 21,0.07,kWh
571313115103364037,01-10-2018 kl. 19,01-10-2018 kl. 20,0.073,kWh
